Paper ID,Title,Sim1,Sim2,,
09AA9B20,Discrete graphic Markov model selection by a genetic algorithm: empirical comparison of two fitting convex functions,0.1574074074,0.0958406673,,
80192482,Integrating laboratory creep compaction data with numerical fault models: A Bayesian framework,0.1574074074,0.0958406673,,
80379CA8,Model Selection Through Sparse Maximum Likelihood Estimation for Multivariate Gaussian or Binary Data,0.1574074074,0.0957886558,,
7A828AF7,Graphical models for text: a new paradigm for text representation and processing,0.1574074074,0.0957886558,,
7940DD7F,A Two-Level Model for Evidence Evaluation in the Presence of Zeros,0.1157407407,0.0957886558,,
757548B6,A Model-Driven Development Framework for Non-Functional Aspects in Service Oriented Architecture,0.1111111111,0.0957570208,,
5BC248B5,Visual technologies in shared control mode of robot teleoperation system,0.1574074074,0.0957468457,,
790AA726,Chain graph models: topological sorting of meta-arrows and efficient construction of $${\mathcal{B}}$$ -essential graphs,0.1785714286,0.0956989439,,
22521B2B,"Graphical models for student knowledge: Networks, parameters, and item selection",0.1666666667,0.0956880421,,
78E53915,"The Evolution and Socioecology of Dominance in Primate Groups: A Theoretical Formulation, Classification and Assessment",0.1785714286,0.0956828885,,
7A71B039,Parameter Priors for Directed Acyclic Graphical Models and the Characterization of Several Probability Distributions,0.1726190476,0.0956365064,,
7674D764,Estimation of a covariance matrix with zeros,0.1157407407,0.0956349206,,
7FE2281C,Adaptive Bayesian network for traffic flow prediction,0.1574074074,0.0956196581,,
7AF172F1,Properties of graphical regression models for multidimensional categorical data,0.1574074074,0.0956196581,,
7F2AF55C,Inference of gene regulatory networks from time-series microarray data,0.1574074074,0.0956196581,,
76DCAB0E,Optical Network Design with Optical Constraints in IP/WDM Networks,0.1574074074,0.0956196581,,
79BA2392,Function graphic modeling technology and its application in road & bridge construction,0.1574074074,0.0955433455,,
7931DCFB,Wishart distributions for decomposable covariance graph models,0.1785714286,0.0955294705,,
7FBCB0A7,On-line Simultaneous Learning and Tracking of Visual Feature Graphs,0.1785714286,0.0955294705,,
701CF304,A hypermedia approach to document microelectronic devices,0.1439393939,0.0955294705,,
77D450C9,Model Development of a Virtual Learning Environment to Enhance Lean Education,0.15,0.0955044955,,
80C7BC99,Link Graph Analysis for Business Site Selection,0.1369047619,0.0955044955,,
80D79678,Variable-Structure Systems from Graphs and Grammars,0.1369047619,0.0954822955,,
111DE0F1,On the invariance of conditioning procedures for the specification of prior distributions for nested DAG models,0.167989418,0.0954664383,,
15C40E01,"Copepod equiproportional development: Experimental confirmation of its independence of food supply level, and a conceptual model accounting for apparent exceptions",0.167989418,0.0954557788,,
76900AAA,Minimax Estimation of Functionals of Discrete Distributions,0.15,0.0954545455,,
6BE8E204,A hierarchical community of experts,0.15,0.0954545455,,
7E8D04AC,Arena software tutorial,0.15,0.0954545455,,
755A79A7,Semantic extraction with wide-coverage lexical resources,0.15,0.0954545455,,
6FD04070,Efficient human pose estimation with image-dependent interactions,0.15,0.0954545455,,
5E7F85E4,LOIND: An illumination and scale invariant RGB-D descriptor,0.15,0.0954545455,,
7EFB2CC0,Time Delay Insensitive Teleoperation,0.15,0.0954545455,,
7EDB03B9,Integration of active learning in a collaborative CRF,0.15,0.0954545455,,
7EF5B456,Mixtures of Gaussian processes,0.15,0.0954545455,,
757F6A02,PoHMM-based human action recognition,0.15,0.0954545455,,
7B05FE1C,A decade of model-driven security,0.1037037037,0.0954545455,,
5B03324F,The Flux of Interaction,0.1037037037,0.0954545455,,
0296ED67,"Triple-shell symmetry in alpha-(Al,Si)-Mn",0.1037037037,0.0954545455,,
850486CC,Estimation de densité par ensemble aléatoire de poly-arbres,0.1,0.0954545455,,
0D9ED71C,Probability of accidental nuclear war: a graphical model of the ballistic missile early warning system. Master's thesis,0.1666666667,0.095393322,,
79DB017C,A message passing algorithm for haplotype assembly,0.1587301587,0.0953846154,,
7FDA9E5F,Automatic Person Annotation of Family Photo Album,0.167989418,0.0953246753,,
770B7295,Empirical reformulation of the universal soil loss equation for erosion risk assessment in a tropical watershed,0.167989418,0.0952999382,,
76C355B3,Bayesian Networks for the Assessment of the Effect of Urbanization on Stream Macroinvertebrates,0.1574074074,0.0952525253,,
7A0D0A73,Empirical study on taxi GPS traces for Vehicular Ad Hoc Networks,0.1805555556,0.0952380952,,
81834353,Repeatable Local Coordinate Frames for 3D Human Motion Tracking: From Rigid to Non-rigid,0.1785714286,0.0952380952,,
7E810254,Demonstration of a high-fidelity predictive/preview display technique for telerobotic servicing in space,0.130952381,0.0952380952,,
0015EF6A,"On Specifying Graphical Models for Causation, and the Identification Problem",0.15,0.0952331002,,
7F8AEF71,On ${l}_{q}$ Optimization and Sparse Inverse Covariance Selection,0.167989418,0.0951779702,,
018C7B7A,MathModelica - An Extensible Modeling and Simulation Environment with Integrated Graphics and Literate Programming,0.1785714286,0.0951576202,,
7D1658A9,Multi-modal Sequential Monte Carlo for On-Line Hierarchical Graph Structure Estimation in Model-based Scene Interpretation,0.1785714286,0.0951576202,,
79EC763E,Simulation graphical modeling and analysis (SIGMA) tutorial (tutorial session),0.1642857143,0.0951576202,,
791E895D,Multi-agent conditional preference networks with incomplete and different structure,0.1574074074,0.0951178451,,
787BA1DF,Parallel globally optimal structure learning of Bayesian networks,0.1574074074,0.0951178451,,
58B3BEE6,Distribution-free Learning of Bayesian Network Structure,0.1574074074,0.0951178451,,
80DB3F74,Acquisition and rendering of transparent and refractive objects,0.1574074074,0.0951178451,,
7E408AA3,Hidden Common Cause Relations in Relational Learning,0.1574074074,0.0951178451,,
7FF7C5B7,Hybrid tractability of soft constraint problems,0.1574074074,0.0951178451,,
7D50C4FE,An improved Context Adaptive Binary Arithmetic coder for the H.264/AVC standard,0.1574074074,0.0951178451,,
7F4ADCD4,Irregular Tree-Structured Bayesian Network for image segmentation,0.1574074074,0.0951178451,,
7F736EA7,Data-driven tree-structured Bayesian network for image segmentation,0.1574074074,0.0951178451,,
7826906A,Greedy learning of Markov network structure,0.1157407407,0.0951178451,,
5A260464,Graphical Models: Foundations of Neural Computation,0.1666666667,0.0950854701,,
7B35DF6E,Robust temporal and spectral modeling for query By melody,0.1666666667,0.0950854701,,
7AC96A5C,Graphical Models: Foundations of Neural Computation,0.1666666667,0.0950854701,,
7709C22A,Graphical Models: Foundations of Neural Computation,0.1666666667,0.0950854701,,
7D48DD13,An Improved Scheme for Detection and Labelling in Johansson Displays,0.1666666667,0.0950854701,,
08F1A65E,Bayesian Graphical Modeling for Intelligent Tutoring Systems,0.1388888889,0.0950854701,,
77F6201F,Audio-visual analysis for event understanding,0.130952381,0.0950854701,,
7B5DBECD,Human hand modeling from surface anatomy,0.1388888889,0.0950630252,,
7673265B,Design and implementation of semantic programming language graphical edit tool,0.1944444444,0.0950549451,,
383101C2,Models as Mediators: Techniques of modelling and paper-tools in classical chemistry,0.1388888889,0.0950549451,,
5E4BEF20,Model Transformation Language MOLA,0.1587301587,0.094988345,,
7ACECD68,Silhouette-based gesture and action recognition via modeling trajectories on Riemannian shape manifolds,0.15,0.0949644193,,
050505C4,ARTICLE IN PRESS ARTINT:2233 JID:ARTINT AID:2233 /FLA [m3SC+; v 1.68; Prn:3/01/2007; 13:12] P.1 (1-34) Artificial Intelligence •• • (••••) •••–••• AND/OR search spaces for graphical models,0.1666666667,0.0949592075,,
6D987875,Transfer Learning and Representation Discovery in Intelligent Tutoring Systems,0.15,0.0949592075,,
76105B2E,Characterization of SURF interest point distribution for visual processing in sensor networks,0.167989418,0.0949510807,,
71092107,Interactive Exploration of Multitask Dependency Networks,0.1574074074,0.0949074074,,
0B8CFF40,Graphical Answers to Questions about Likelihood Inference for Gaussian Covariance Models,0.1805555556,0.0948107448,,
76778072,Pre-Service Teachers' Empathy and Cognitions: Statistical Analysis of Text Data by Graphical Models.,0.1666666667,0.0947722912,,
5858017D,A Model-Driven Approach for Telecommunications Network Services Definition,0.1263227513,0.0947496947,,
79226050,Network Models for Social Influence Processes.,0.1574074074,0.0947358197,,
69CC012F,Hub discovery in partial correlation graphical models,0.1574074074,0.0947358197,,
5CA765D7,Multivariate Fuzzy-Termed Data Analysis: Issues And Methods,0.1574074074,0.0947358197,,
3600E5A0,Multiple sequence analysis in the presence of alignment uncertainty,0.1574074074,0.0947358197,,
07E149E5,Loss functions for discriminative training of energy-based graphical models,0.1574074074,0.0947358197,,
5AA9338C,TreeNets: A framework for anytime evaluation of belief networks,0.1157407407,0.0947358197,,
74210D66,Termination Criteria for Model Transformation,0.1157407407,0.0947358197,,
7A45496B,Formal specification of the variants and behavioural features of design patterns,0.167989418,0.0947252747,,
7D7548B6,Gaussian belief propagation solver for systems of linear equations,0.167989418,0.0947252747,,
7C9BC579,"Conflict Diagnostics in Directed Acyclic Graphs, with Applications in Bayesian Evidence Synthesis",0.1785714286,0.0947245565,,
7FE20EE0,Diagnosis knowledge representation and inference,0.130952381,0.0947115385,,
80DC1B7C,On the Validity of the Markov Interpretation of Path Diagrams of Gaussian Structural Equations Systems with Correlated Errors,0.167989418,0.0947108447,,
7F18EA0A,Optical network design with optical constraints in multi-hop WDM mesh networks,0.1574074074,0.0946775447,,
7622DCAD,Efficient Compression of 4D-Trajectory Data in Air Traffic Management,0.1574074074,0.0946775447,,
77B3C72F,Formal modeling of synchronization methods for concurrent objects in Ada 95,0.1574074074,0.0946775447,,
5A9AE5B3,KDIST: a development environment for knowledge discovery system,0.130952381,0.0946703297,,
797461DE,Graphical models illustrated complex associations between variables describing human functioning,0.15,0.0946386946,,
7EC9B1A4,A Third-Order Item Response Theory Model for Modeling the Effects of Domains and Subdomains in Large-Scale Educational Assessment Surveys,0.1574074074,0.0946152613,,
7C36E46B,Multimodal Location Estimation of Consumer Media: Dealing with Sparse Training Data,0.1574074074,0.0946109446,,
7D60E884,Vision-based augmented reality for pilot guidance in airport runways and taxiways,0.1976190476,0.0945165945,,
6BDFBE5C,Probabilistic graphical modeling as a use stage inventory method for environmentally conscious design,0.1583333333,0.094512432,,
76DEB77A,The League of Nations covenant and the United Nations charter: An analysis of two international constitutions,0.162037037,0.0945027195,,
7D66A411,"Build, Compute, Critique, Repeat: Data Analysis with Latent Variable Models",0.1574074074,0.0944962445,,
7C718F54,Imperfections and Shortcomings of the Stakeholder Model�s Graphical Representation.,0.1574074074,0.0944444444,,
7A9312A9,Subgraph-preconditioned conjugate gradients for large scale SLAM,0.1574074074,0.0944444444,,
5EA414E7,Variational Gaussian mixtures for blind source detection,0.1574074074,0.0944444444,,
755136C4,On the equivalence of asynchronous control structures,0.15,0.0944444444,,
5F78CFB8,Graphical Representations of Consensus Belief,0.15,0.0944444444,,
80EEBDA3,Belief Propagation Driven Method for Facial Gestures Recognition in Presence of Occlusions,0.15,0.0944305694,,
74FFE81D,Effect of spatial distribution of dissipated power on modeling of SMR BAW resonators at high power levels,0.1574074074,0.0944264069,,
754EEFC8,A software tool for translating deterministic model results into probabilistic assessments of water quality standard compliance,0.1666666667,0.0944058719,,
7EC370AF,Signal flow graph modeling of DC-DC parallel converter,0.1785714286,0.0943722944,,
78AC8492,Likelihood ratio model for classification of forensic evidence,0.1574074074,0.0942735043,,
5FD19009,Moment priors for Bayesian model choice with applications to directed acyclic graphs,0.1785714286,0.0942708086,,
7C087537,The Structure of Genetic Linkage Data: From LIPED to 1M SNPs,0.1574074074,0.0942460317,,
81197349,"Stable graphical model estimation with Random Forests for discrete, continuous, and mixed variables",0.15,0.0942307692,,
7D712F73,Role of machine learning in configuration management of ad hoc wireless networks,0.1388888889,0.0942226177,,
7BBBDD26,"Simulated recruitment of riparian trees and shrubs under natural and regulated flow regimes on the Wisconsin River, USA",0.1439393939,0.0942141192,,
