75E9EE08	7490F672
7E65F492	69A803DF 7EF9A483 7EACF3BB 7D6A555C 7DCA3658 7D25BFCE 5A89A2C2 5D866B1C 59600FDD 7FF172F3 76A9AFE0
786AB327	7E9D1D1D 77C79E05 787337D8 7F387A60 769DEF86 80ADCDE2 7623534A 7DA1553A 7E39071A 5E52EDAA
80BFBE49	77676515 5917C59A
81259EF8	7EE5EADC 7DBA51F1 80202B55 7E8C4BE2
80FDE222	7FBBCFF0
75DE2FF2	7CE534E3 043CBFD6 78524344 7A871499 809706BB 7C704FC7 79FB8A78 5CDEC694 7B8B674F 5F87067B 0A5A51BA
7530A226	7A73BF04 816E7046 789010B0 80509D39
76D95ADF	7E7F7AE0 805DDEB4 5DFC1769 0707AB47 5C815334 5D5954DD 7E93209F 80EB7A99 8117EA9E 81748252 8125DDBF 7798F3EC 7E9F8F3F
812321EB	7FFF10A7 6A8EA88D 765A92D4 7A0A5241 7E7F9D0E 808500FD 77FBBFAC 81121B00 094F710A 80F4E80C 0C9FD40E
7E2B14AD	81757137 7E44A621 8167D826 8137812E 7EDF51E1 8058D539 80EDA9F6 7FCEC1E3 7B1A79C9 863D6693 797374F6
79265D3C	7727817E 7678328B 7D3FD78A 7FC5FC68 7A15977F 812A27BF 81273679 7E3F5111 7F7D7396 7761A44F 7D82138D 7FBE6BE0 7E5D23F3 80244E78 7EFA9081
80CEFB6D	7BCD565D 7E868227 62DE7DEE 7E95A027 5A537EB9 7F6BDD5D 8025C887 8009825D 06F963DF 7DE76516 7A2FD4B7 7D888D87 601A0082
7AA8B2B2	8103FE7C 7E8B8FFB 80096321 7D4FAD99 8039BD0D 8043E91D 7A68DA11 75FE4CD0
80A4BD9C	802A42C4 7D2C342D 800CA859 80240581 814DB6DC 80DD2AAB 7E9D0445 81AD4CBA 85C52F48 7E7658D7 7C2591F5 80CBDAE2 806C267D 7A031237 7F639F8C 7DABA605 80667F1D 8089572C 7CE95A40 8178BB08 750E9015 7CE867A1 7E1C4828 7E859BBD
79406FF7	7C1C3B8D 7D72C8B6 7E12F834 7D1522A4
7DBA51F1	8174D791 817736CD 7E8C4BE2 7EE5EADC 80202B55
7CF239FC	7422C060 791FB051 807B2191 762452E7
80CC6008	5FD0F5F6 16025198
7E04BC31	8130719A 6E833937 7D09C46E 7E8C0906 76E7424B 7EAA758B 78937533 7CF5BF32 7D3793DC
7D7479B6	624F820F 785B92FA 7B873BEE 0A50EF88 7F065CE8 07BD5FCF 7A2FD4B7 7FC3E762 7E4390D5
814209EB	81CCA06B 7F7DA2FC 7B96F88C 759F70DF 5E21688F 7D100371 77F11567 7E59B2D1 8100BDDC 58DC276A 7526C8A3 72487D47 76253AB7 80E0ED2E 6C6F2B36 80E59C6F 7E0C33CE 751974BA 7F4355FD 75CBB588
7CB7AA6F	813A365D 7D37EF14 0B541FC4 7A11DC86
07F4864E	7DF5D3EE 7FEEADFB 5F27DC1D 77F93887 8083D953 7983268C 7D98A1BD 7F82BDAB 7E4140AB 811D8912 80C6DAC1 76774CF0 77FAB4C0 08C3DBE6 7F5098C2 04A52905 80335528 7DBF05B0 5AC0A009 03595FD3 588AE2F3 7F28942A 80419A8F 7A4DEF12 7E0D2A70 7CF3DE79 7DDCC73C 75E2DB72 7E757FD4 8223EEFC 8010B9DD 0A5CBE40 6DFAAED1 5B2D0D26 7A184554 7E8A45B5 80C7E607 792FEDF4 5A187B0A 7F326C8F 804226DF 7710D1D9 7C6562D4 7EE4FBA2 7911019C 7B3C4289 5B94F204 7F8220A8 7C531987 592A85CE 8445AA7C 7F51436F 7DE73532 7F43D0FF 775E4EB1
80BBB50A	7F0C3AE0 7F092F27 8178BB08 7515729F 5C484D13 5AF8C464 80DB6D6F 80E80A4A 7E6CA973 03CFB926 7EA47026 7FACE464 7DE0BDA0 7D5511CE 7DEF47E2 7D5A3BC7 7DE9D58C 801A98BC 5D8587D8 7DB0AC3D 8101C384 80504D55 7A504AE2 7D0F21B4 7E126613 81AE463B 7F3107DC 802785F9
7DCA41D8	77C15D41 7EC09575 7E923D09
7C290CF2	7F82BDAB 7F326C8F 7DE4AA65 7C7B3576 7E757FD4 5CB61452 7F9071A7 80419A8F 79A88341 5EEDEC9F
7E2B1E18	80201BD0 6C75D050 7D39A01D 769B516B 75DC3B87 7BF9AEE9 7F01D200 75175879 78F3E5FA 79426D10 59F07748 77030F1D
8179B02C	672EC2CA 759C9542 77E6E019 7807EA5A 092BFAD6 7EFFF39D 7D0713B3 7B8C8474 78921142 7C11B910 817736CD 80E055B7 7E862DF8 7D51BEBD 766AC092 7D7D9D6B
72CE5246	8334E650 7FA9CA6D 7F3EA176 5C0371CF 6B1E34ED 5E16C153 811E5D2C
772E4087	7A27CC1F
5F2038BC	7C436982 7E70453F 7F1BD178 804E5E61 7D67CF56 75890E6C
7E4AB1D4	8172BAED 80EDA2A9 78921F2F 808C7C57 31643B57 7EEFF46D 7DD2D7D2 7E407FB2 7CEE0C05 7E355E46 7F42635D 80E2A9FB 7517E741 7D770DA8 01EF2EE9 777D5E11 7CFD7899 5899AC5D 816A521C 7561E53B
7DFF5962	5B6EB411 68228F5B 7C5C2E8D
752CED83	5A477D10 832D7E8F 7E526D91 7F535837 7807526D 7960BBBB 0653EB0E 63F6CBD5 7B57E732
76F218BF	78C65BCC 5D7F1EA4 09951C13 7840AB9A 753B7135 7E86FC74 7D1BB5D1 7C2010D3 7C195464 7F5E4A5F 7ACC496F 5C374B12 7F19D7AB 7CE0ACE2 786B97D4 7C5A8976 228198BF
7ECF39E3	75683178 80E2433F 7BE857E0 7D65053B 7DE46C49 7F4355FD 756B055E 7E8B3FE5 7E272ECA 5D508A5A 77501BF3 7F960A77 7B56AFDC 781B757C 81001441 7618C5BC
7D66D57D	7FD38E02 6EDEFD80 5B9DCC7A 78796566 7BDB436B
7E88369F	0631A9EA 5835A942 757FCBE6 7F0DC6F3 5FA2A96B 5C6EBD0B 711ECBCA 06FBA259 767259C5 00217B68 5BB1071C 7DE174CB 5BA0D6F3 7AED50EA 7F7EC93E 6A79A5C7 0B7F779F 5D3B79E0 5DD2490F 5B2B1BB7 77C02F77 5B6E9C7B
7CEA4F5F	826BDB0A 62539784
7A5AFE83	79569F61 5D0966E3
5DFD8100	782BAAAA 7F47D7EC 7E201121 041A4536 7D4EDB1F 7F545522 7CA775C0 62E6C039 7F479712 7EF985AB 7FD4CA46 7FB99186 77937BEF 80D78698 58D4ADAB 8036368D 78710542 0D21FEF3 80C11ECA 5C10189B
7FD1F71A	7DA1DD25 3C2C5475 62539784 59B0031B 5DE1A7AC 60975614 808A6451 817E7926 05DAAAAF 75C310A2 71EBDC34 76A0EB41 7CE4418F 80EE82CE 59A11313 7A4D7328 7FA9A5FB 76F8899A 051DF838 7EF4B1E0 58B204B6 8098DC41 5A9C49D1 7BF1974B
7F507941	0A78DA17 7A27CE5B 7DC33004 5BA22674 0166251D 596001A2 7D2618BE 81606C6C
669965C0	5B0D4CAD 814E6366 7F9285B6 0BDE21B1 718F335D 00CA06CD 784815D0 815A99FA 7B9E351B 7EED8697 7DA819D7
7C6B9E00	5895B491 774DA1FC 025F158D 5C4F713B 75095849 77DD6498 7A0EB73B 7C2C4028 7B9B7326 79D56488 121CCF31 7E2AA92E 007655DA 80A35BE6 237EBE8E 7732A2DF 58585EE9 7B5A3F6F 7EBEA8C2 25DB13FE 78F193F2
77A20D05	5A1A91B0 7B01F5CA 7C320593 7F8B657F 75A1ACD6 75E7AC0F 760027F9 7FCAC997 7957110C
62D9413F	80F90921 7F087983 588E9CD2 81593CA2 81359CA4 7F26B9B7 7DB6B5D1 810667D9 792BBAB9 7F2B237D 7FBBC4B1 58B8CA78 812C2A82 7DD41284 7E3EBD3E 7FA66DF1 7D24C382 7EB2A9CE
7D57990B	7D8DDAA2 7DDB2A72 7A1C4488 80B8175D 5976423F 7B3ABC8B 7DF365DF 80458B4E 5AC7ECE1 7AC423C5 8092627F 7AEE43A4 7EA4823A
78813322	7F699EE2 7ABAB6E9 1401B48D 7D543D81 80FAC8D4 7DC501D5 7D9CEE9A 8051956C 7E25B6BA 7FF90D2F 7779588E 78957347 7B829984 5A749895 81B444D2
7EB627AC	7FAB2813 5DB6CCDC 7DFF610D 7590C119 7D8F15D0 7A943C69 7FA297CE 7FB745BD
7D05866F	7DFD253F 7E759589 80C79DEF 08D56D35 7AD36E87 7DF5579A 7E5786D7 7FE51C87 78C84AE6 80447F85 7D31CB21 81115C41 593D1EAD 7FD34876 7697A57C 6EE0A49B 8158647C 7AFB1931 00E82CE4 75480D07 7CDD3C9B 760C23DD 7EBEE80C 6F0B61D8 7D774A56 7DFF2329 7F554D80 80139F47 7EACDFD3 77DC825B 7E294DC0 06A7654F 7FA87411 780F170A 7FAD5406 7C083E0D
7DA6C9FE	7AE1264A 761A4493 7CB965CC 7E4C65C5 81409C80 77AFA2C3 7ED394CA 7F7BBB09 8063AA8A 80569F21 7A3CE3A8 7C1956B3 7F460977 8136BC9D 7CA0135E 811CD785 7F3D1333 7AC22038 81666F29 7D682FD1
7D9C32DA	7578029A 7E3544CA 02A3D42E 75100886 76C45F0C 7D1FA620 59E470F0 5AAA310F 13AB6130
808938DE	22AE7575 8126A083 77957AE7 8100D33B 662E8A33 78B520B9 76576BB5 80E9C24B 72479551 7BF0A695 5B08EDEF 5D23B22E 5BEF3E37 7C0002A3 80E386F6 7CBBB365 24ECCBA6 2DEE100D 7D33F2B7 10AC4324
7772F20E	79601AC1
7D4856C8	7D6A06B1 80962E0D 7B656D0D 5AFCB89A
7FA9A030	7E12F71C 5A424D2D 816CA168 80D501B8 7DC83020
8067649A	7EA56077 7A0F9722 80EE2BDF
7BB26714	77CA110D 815B5FAA 7F12C707 77AA8F5C 772C6021 7F3FD21A 77214577 7C352764 7C76E7BD 79D95047 77520161 7D004787 794E5811 7735C84A 796AB309
770658FE	5C507755 5B7C5B62 232F4449 5F932944 7EC4ED93 67AB00AB 7E490022 5A42C2FE 766B7D8C 7DC16CD5 5D703EEA 806129F7
7D57785E	7F44A3BC 591A37FE 80253E99 690C8E9C 6E6B99CF 80982FFC 7BB34955 7EA39B87
7F20F301	827A52B3 80B0C831 7BFA315B 77A1BB6C 7CA17F65 65F47B9B 02CCD7D9 85726CC8 63B1411B 24006714 5E70118F 80483DD2 7780C64D 7BC8752E 7D1F69EC
816B7725	7A2D63A5 5F18FCB6 80EDA9F6 7FEB071C 7CF6A32A 78084328 5D45C8E0 5DCAEA41 7DE3F24E 7FB2B54B 7EE10EB0 7D8AC0FC 7E44A621 80C52AC8 7BD06118 80E5A0C1 7FC1DC3C 80A13A1D
80CF97AA	7ED0369E 7EF59BE6 75419722 76E67320 7FC73061 760F210F 7DAFE0A8 583F1D24 7ACDBB36 6A8497A5 05011F4A 58C64DAE
7F775846	5BB13C38 7F578507 8002DA93 6522BFA2 7798F988 0E275DDF 7C520BB2 7AAF19E4 7BE5F2B6 7B985E85 79DAE0B2 7E80F9D6 77D46E02 5A6B4C35
7F71D168	7AE8C63A
7E602F58	7C2E5249 7DE52B10 7826FA4A 831F37A4 80FCE18B 7CF14A16 80719F19 786FE74E 7EB38B1B 5E4C7DCA 75D9F73C 7E2FF4E4 7BEE475D
7CFA734D	78C12D9B 7691F86C 5872CC16 58A8D8D2 5D598E8F 7F97731B 78B21B7C 77A66516 78E08653 7532DA76 5F364593 76220E4B 7843BE60 257FE0DB 79A87C4E 06BA8F1E 75E7A6D3 6EADBF6F 757AB4C7 7D08D719 0BAD5C13 776D0BAD 7ACFA398 58585EE9 79DCB89D 782671D5 7A8DE6A6 7D1F1372 7E5D36BA 7AEFF283 2465E8B7 59902A4C 769C99CE 7EE23E4A 7FD40111 744109C5 7F4A7F80 75340BD8 79A044F8 7F01663A 76E4C09B 7D496975 76CE456B 76C254FE 814ED6CA
7D145390	1037E061 7C3860B0 5AEA734F 7F287B02 5C6C9640 81690A3F 58F04A24 5D5E4E2D 0A1E4E44 80D2F0ED 58B7FBF0
80F15DFC	59E470F0 032F735B
7D5EA5C2	0282019C 765BCC62 78726FD4 7EACF4E1 08D0B307 637534A6 815BD922 77F40783 809C7FF4 7ECE2A19 5D792747 80064559 59700010 802D2013 7F1168CB 7255CB93 5B6C24B3 80F54878 5C59C751 68A8AC02 805F50BC 7DE36109 81A3DA87 7C730370 7F6CF75D 5F868CB8 8140D468
7E74A57A	85C261DB 75B46D36 7A2C808A 7DBCB486 7E6C91F6 81151A4D 7CCA1E08 76BE3387 75CA37E0 7E5B004A 80F801B1 7C7E54A7 7D92C4F8 7F0EE8BE 5895B66E 6EBB9FB7 7E83AC4C 75104584 7E3E9658 7A34EA8E 7AE9EE7C 58511C48 7B3EC052 79BEDBBD 80A5631F 756D676B 7B5DE786 8094C924 78EF0FD0 7A50AD2D 7E2E350B 814CA8ED 06B4C19E 6E195CB4 785AA899 5A3E8A10 791A33F7 7D04B35A 771ED947 77441405 7E3B7D41 7EBC9CCA 7C617946 808DC13F
7D1A13B1	6FA9548B 7874C7D2 7E31BC89 5AD79C54 80E0735E 7F2C1C71 59861AD5
77DE8060	78537E21 7DB47EB3
7E7BE6CC	80AEEBB8 7A2CEBEC 7623D8E5 7EB50B11 7A9345E2 7FFEB564 7F307C1D 77501BF3 7D92F434 82DCD8E6
80B53F38	72380A91 7C58BD99 7DD39493 80A4FC9D 7E37FD19 753E7EFF 7CF44C7B 7DEA870C 7DEDD810 58782B26 7AD3E400 801BA082 7AD9CDEC 75A1B34B 805F44E8 7D72E171 7E58B32B 77826107 78DDAEB8 7A572E43 7AB5BDA6 7E7AACA4 7763D7E5 7B5457D7 7DD8DC67 7DEACCB6 7B95F9D9
81659C85	7965A8EC 7BF01B9E 5B03C4C6 6EA4940F 7B3128F1 7C360531 7BDDE57F 6CE4A955 60975614 7D2CED5C 5EE994A3 80C8A45E 01677059 5AACCD35 7F613FA1 59059197 592E41ED 7B9658DA 8077A9A6
7E19C055	79F508A4 7D18AA89 80B010BE 80F1524E 7D6ABB67
79A204D3	7B437DE9 5C81378C 6FFF174B 796D5570 79512A68
7E03C3CE	77F8510F 7EF981C8 626A0F31 75E3DBFD 7FD48AC8 803FD490 7F85463F 7FE51C87 00AF8C9A 800C1515 599F6F84 7144DB90 588FF712 8496CFCB 7FAF948C 5EB26AE9 7D85AFFD 752090DA 7EBE9C51
7F05E515	626A0F31 7FE7D0D1 7A935CC1 78F4279A 5C055259 021714E4
71A0FA92	5F4C8F29 76750F3C 764A0924 59219578 76406B33 5EFF010C
7E3B09ED	7E5447BD 7F6B43F2 811A090D 7E7A383F 76E5BB7B 7E36E0FE 7D45672A
7F56A9A4	58F6147A 7A9ABEDF 7DCA6B60 814908BA 5F731135 64F4CF3E 7F8647B0 048D59FE 00B4A84B 77382AD2 047C2826 03144F7C 5CE46265
7C4B20F0	79D39DA0 7A30878E 77A78BB7 7E4A7FCF 810B78FE 77D40BBA 792C7E11 7B8C7805 7C7E68F0 6B823020 789731AA 759E67B0
7E81091F	7BB9BB36 79B79CE3 7AE9D1F7 8041F1D8 805B4CD9 77074277 7EBEE41F 7FD7E03F 787CFC56 7D3AF9D7 809F4724 70949F2D
7C10B93A	7D50F194 7B2E5EC6 0EFFA441
5BE3BD6B	588F7AB9 5DF1F128
72625500	5905665C 7E3171F4 7D5E53C2 5B557007 6A886314
797094FA	7FF82D1A 0944A02E 8137519A 75950286 7D9BD2F6 80B4F33F 7F425E0E 5C9CBBB5 7729C2C4 7B49F93A 7AF79AB1 805C3A70 0E4D9031 7E40A594 7E84C25A 7F5608C8 7F97DC59 003CACD8 7B7954B4 7CBD654C 81027628 7E375026 7C403D67 783BB09A 7EE3D436 7B64515B 69551994 768F9481 85A4131E 7FEE7F78 80A6DD7B 7DCF3890 7B6B2BDD 7C79F316 7DA1F683 7F4E2A52 6A44996C 7E6F9BFE 5B12D853 754156AA 76AB0AD2
813E0304	6FE29C51 75BF427A 7F47F6CE 58EEBC1B 7EEDB479
809CACFA	004441EE 7577D4CE 78602089 0396D966 76E4956B 802D9FE6 125A75DF 7D493D26 7F08FF54 80442E96 7E4FA231 762AEA9F 7C3FD1D8 772F4E60 7D19623E 7C991D6C 04103C46 0777300C 7F35634F 7B8B48B4 7D61CADB 73DAA092 7DB5CA66 7AC3D6B3
806B1379	7DA0B0DD 7AE5DD56 7F85CD9E 7C660291 59F0367F 7DCB1046 810FA553 66FEDC8E 03EB804E
7C6AFC93	5B8837E7 7A4A49B0 8000B209 7B4B7993 77D58512 5D0A5FC0 092485BD 5D01AB34 07D5D4EA 5DCA54C8 59D464B3 75774009 5B0A84F8 5E5851A7 7DE1EC27
77B8E75B	0220DE37 7DE46C49 5DA2473F 057E85C5 7E2C3A40 0BA34611 5EAB7F29 125A75DF 803689DF 7C8304EF 81C22092
7FB5575D	7F3163FE 5C8C71AD 7D5F8F8A 7EC4DF42 764012B3 7F807AFB 7C489B62 7F054A51 8063975B 0523672C 076A83F5 7A3E3D31 8168BB4E 7DE28246 79165668 6370A2B0 7D3B9583 7F9F63C2 05F00FA1 6F52EA14 5DD09CFC 5C051715 6BE18D00 708F3F62 7EB45D6E 0955A8ED 7E7F44E5 808D04B7
7FAD21C5	048C35E7 790BFF24 76ADB4F4 7D888D87 7E91CB3F 7A37463C 7D1432AE 8102A449 7F58C96B 0B989FC9
7C75AE7B	7E1BFD23 80F4E80C 7DB162A2 807A339B 7DFE7A6C 7E6FC9D7 7D2D412E 7EFE48A6 801B17AE 8118C3D3 7D78FE72 7D756930 7755429F 7D45119D 80155DFA 7FB99442 752A42F5 79E4A7FC 7942580D 813FF46C 5A21E56C 80E76F70 7A0A5241 6A8EA88D 0C9FD40E 7FEA214C
803576CC	5D80F52F 7C957AA8 0176490A 8045C667 81180001 1123F758
7FA14880	792FD0F6 7F4AD951 7E5F52B3 8172E094 7DA0B0DD 06361EDF 7EF1B948 6848153C 759C813A 7EFF8F00 7E30130D 0A1581F3 76525AF4 7922D431 71645901 7E2D3D06 590201AE 7F931841 7D435915 7EEDF6A1 7DE27E00 8041704A 6AE51A83 5A5C3920
81642E80	5E93259B 58FFA5FE 770D6F78 5CEF79F9 81E306B1 0B6478BC 7EFCBFF2
7F79733E	068D7BAF 5BBFB9DF 7F06DE63 7A96000F
7D1F0C7E	62634F35 7E44A621 8049CAB1 7F34F605 08C32D2A 80EDA9F6 80A13A1D 7F1F392B 7E511D32 7E20323C 81301DE5 7EE454AB 594F1C37 0B6B5C30 718E591F
80A3FD11	7CF6A32A 0985393A 80A13A1D 8102A449 7D0B9E19 7E44A621 8059E745 76ADB4F4
7801D399	095B91EF 7F1E99A4 5AAD617F 030243C8 614FF182 7D8CF33C 77F32FE8
7D5C2E0D	7D851C76 594969DA 809C8ADF 7DA4D835 7E634CAD
7D1747D4	7EA68233 1045603D 7B133647 769320D9 78343A9D 78715FCE 85B414C6 037A1F51 797FDCAE 7DA4A0E6 808C9C17 78C86F2A 79967F80 7FF6C7B5 10802657 593E5200 01222B03 7BB337EE 7412DD3A 0A039340 5E8C06E0 58B424BB 7A6FD7DD 7DDA6532 7614E8F5 01028F4F 71927D8B 59C87C1A 58D72651 5BEC48CC 5A1E1246 5EA2F5D8 7B84B45C 7B99306B 7DA5D60F 7CF850D7 5A950DAB 77CB9D75 59BEDABC 7BE1D5B4 7F6001CA 05E71E2D 7B6519B1 0619EA61 7585C447 75F75121 7EE61143 0BC57C5B 816445D8 5A4B2A34 792CF786 79B90D8D 7CC7E843 5E9BB890 733D2062 7F9527D6 5A532B22 5E36DF9F 7AA46AC9 6D46F413 00976333 0A30DFA0 5A3E8A10 78640783 5B797EE7 61264E0E 8130F5BC
757B0522	7F6C37B0 7DB15728 7C4FD70A 7BAC040A 7E01B33D 7AED6F7E 010B3F34 59CE34A4 7B85065F 79A87C4E 7C530E6F
7DCF69A1	5DCE1CAD 0407E14F 7E4A52A8 7F7A64AE 7FE05334 75086912 631E0408
7CF877B2	7F74D5E5 7574565D 0A49F8A6 80D7ADAD 785EA60A 5CAE107C 7F737D6B 7A60D2C0 30932DB6 7FBF3AD1 5FFF5A3B 758F564F 800DE0AB 73FD616E 78CB30AF
7EFAC29A	80C69890 7E1ECAA5 7D80C762 7CFC6516 7FA92E05 7BD7B376
7D80B5B9	5C7CDAF0 7E85AB29 5C0C9737 7DAB571A 7A141041 022DBB92
7F12BB38	755A9048 807CC01C 8011C171 7D68DB4B 070A7656 804965C6 7E44A621 5DE21499 7E33EE39 7A8E2D1E 78726FD4 6326E611 0817B80C 80EDA9F6 7ED418CA 5CB1BC13 7E7BF489 5B6D3490 7E836AA5 7DDC61B0 62634F35 7D3D7B7E 0357BBEC 81E5E8AD
80025CA9	7D4E1857 7FDAAA8F 79D1680D 7B0BB835 7C91B3BF 8059B511 7CFCF70C 7AF9E669 58AE07CB
78AC3588	7915A4E2 813D364F 7B980A0E 7668B64F 78F10C84
7E82D8CC	5BF734DB 7E972568 76AF9EC6 3E2ACD0F 7B0AFDE3 78BC4FF1
80226602	7E07BD65 8018983D 7EF80AA3
7A619128	75283DDA 7CD741AC 7E232D9B 79F32201 792F86C0 7A266060 7A4100A1 77D25B0F 7F3EA639 7BD25332 807FEA77 750CEEFB 757B7D22 808564B3 85F8C538 764B5084 709C2F07 7FDE69BA 7BBCC238 77CD535B 588B252A 7AA6B6BF 5F287028 79E6CF43 7DF8BFD2
75ECE735	816C812E 7F7E5405 7F4F2C53 7CCBE2A1 7B4FDF86 80C3CFEE 76073CCB 80726F29
7707094A	7A405CE8 8146846F 7E5B94B5 75251F06 7C09A33A 816AF4A0 06768700 7AE4D741 79AF78FF 752C5955 76F91958 7410D003 7CA1FABC 59DCA010 796A85A0 79A02433 7A441154 7F5C86E0 7C7D27BD 63DEB7C1 75CE6633 753D6EBB 0559B46D 78BCCD3B 7A3B5AD2 810787D2 5CAFEB13 7E602275 81587B58 781B7D1C 77FB8A08 77F20875 76F5C6CB 7EE602B8 77130606 7510ABDD 7679FAF8 63B2DDF6 7471439D 7EE6D02B 7A059B73 755EB430 7D2E53EA 58E84814 79D00F1C 7BB57EDD 76552531 72638FA9 77996E27 79C6B170 7CA13E28
7675E032	5E159BBB 770FAA3B 7D2095C8 7FA37BA5 8045A754
803E4AC5	7EF02160 80D5C853 763EE6C2 7FF75E0F 79EDB7B0 7D192D1B 822FF4F4 58763BF7 81784618
7D2F8116	78307707 7CFB0D23 811A0DBA 77B47B58 7A80BEE2 80550D49 76B5C3AA
7E99F344	7E4779F5 66D7DDFC 7B3C033A 7ACDA30B 79302C06 7AB42A62 777F9B35 75C15640 7EE89D7E 830E8894 5F56A7F0 7C34DA9F 7F22C203 81481C56 76F8DE65 7D97AEB0 7E7C3295 7CD8D7A8 81298706 5E8B8B67 7A58505F 8010EE03 7E641FC3 80183FB1 757131DC 78D5CFD8 5D59090A 09F54660
802CA1EA	5EBFF966 5C945EE9 7B052D02
8119CAA1	7B2E5EC6 77F52DB5 5B557007 862D03AC 5B3BA594 7EB9CB44 6E851260
78E7654C	7DE9D58C 7D5511CE 7EA47026 8055B120 7F0C3AE0 7A4E8F58 81AE463B
5A3A89AA	7CB48BCD 77F168B3 7A8A173F
811F959E	7FC1A1CE 6DBB4A0A 5B9A8987 78DDE2C4 75C55B9A 800886C1
7EFF1706	75950286 7FD54B11 7EFB9739 60976C5D 7E44A621 7FCEC1E3 815035C8 7DE36109 7B9C7D06 80A13A1D 7E20323C 082F25CA 7F34CACB 80EDA9F6
803583E0	7EDF0E50 8077AAF9 7E9682AE 81573F55 77612C67 6F7F5ABB 7EFABD66 7DC76F99 7E27F72F 7F2FC7D8 62D195CD 804F1EF7
75AFBCB3	77F74B0B 7A96BE9D
7F171A10	780730B7 7A4465DF 7FC81547 8105E4D2 7B90E7DB 7EF7601F 7E38FD43 7EE720D3 75F9D6FF 7E8EE290 8031D40E 8108449C 75224525 7E3A2FD8 5BD7DD2B 7789D7F1 5EF6C6A8 7E41EF42 7E0FFE4E 7F35D2EE 7DA65251 80E839EE 5A0B98B6 5CBE58E4 7E4C0656 80504FEE 755E09DC 80E20412 807DBFC0 757908DE 7ED6A43B 7F5FB87E 7FB9CC5A 75830F58 7EB8886C 7EBFF294 02200F86 80DDEE95 7DAF3239 773AFD49
7ED4B5F5	2718C972
7DF133D5	7DFF675F 7DF7CAB8 7D82569F 7D8DA9FF 7926F134 7E427C1F 795B7A2B 7E13B67C 7EF68724 812C0F83 7DA43079
7D127DD2	7F0AB54F 78FDD5A4
7E325B7A	7DA1CAC2 042B13E6 6CC2D625 78555A50
7F00184B	08FDF83D 6BCCD80B 5D2ECCC6 7BCD1FF6 5A8F3DEC
7C23404B	1045603D 8083158B
7575321E	75B6E9EA 7D24189D 7F4F4ADE 812A4900
7F00DC90	81A117FD 7BC8531E 77E3296E
7EBE5791	7F4A114E 096E4C11 5F272ED8 80A47C8B 7C505247 7788A492 59733FFB
75642753	754A84BC 75ED7B70 7A22A99B 7C2831F9 8088CCA3 78997EA6 7C649631 771E28AC 7BB17BF4 01FC9C02 79E4E9E1 80157E3C 5A217F87 80FA1587 7C310833 7D2D063E
7F7BF631	0A1EC342 79577A74 72562CFD 7F21F811 7E7628FF 7F4D4228 7F7C8D99 790BEC88 5C3800AA 8130E485 75462CBC
7DCE9557	7144DB90 07A56AB3 5C784627 099EB95A 7D71FA7D 6B6EDC55
80451B20	7E41465E 7ED8490A 7B736627 800973CF 7DD973EF 7FEF5828 76C6E7EF 7E96063A 7B092D16 7D7DBC42 805746B5 78D2509F 80923C50 08C5BAEF 5FA3CE66 7B8DD5C1 7FBC6871 80777226 820368DA 754993A6 7CE2E61F 81BEC66B 788F178C 7A409074 81397515 7A4526F9 7ED93B05 58D945E8 72A61EB2 81735FF9 810AC028 7BA53485 7F836711 7D3A27D4 7630A95E 80B8F72A 8056C7C2 7FBD26DC 813F1620 792B3D34 7ED56029 7FC6688C 78BBB6BA 7FB63162 7954E35C 805DF61F 7A26DC53 7E289671 06CDC557 0B0A8607 7A017D78 7F08DFD1 804F7CD3 7FADB449
79FFFE0D	7C895858 799579B5 7BF5F818 7C10F93E 59E4F445 7C98D3D3 7A5440DA 7B558EB6 79D513F8 5BBDEF2F 83A058FF 75CA2EEC 78768F19 7562F8E5 7CCD2847 7B0CE020 03934BFA 7C1A46E4 58DAB71A 75A80BA2 7A399012 764E3531 7B89431E 7617F8F6 7CD15086 8082D0D3 7998283B 6E13A1BD 76392375 811EA58B 779ED034 5EA8E218
816A9D5B	80668966 810B3FD0 7E11213A 81422434 75800DFF 79DB9BAF 7B73CECD 7953D0C5 8101262A 7AC6C0D6 5B2C27E7 7F638802 0427BC75 75CF2C11 77EBE64B 7A74C73D 7AF451E5 7DE9FB29 7F7A755A 77C2CC43 59A39125 8107508C 759CBB4C 7F6CD221 777C0CEA 79326B99 83EFBC3F
7E696A5E	80EDA9F6 814908BA 8137812E
813AF361	7B6E56E5 58AA0CBF
7F60F4D2	1045603D 8132A5DC 76C8818F 007655DA 7CAAB8C5 7BE11BA3 85B414C6 7FAB06BA 7D804F8A
7A819CE8	81462BCD 7751925B 75E44017 807F1FD1 79EE6651
7D18F136	5C5C07A5 77A92A64 7F7C8D99 7E7628FF 75462CBC 7A38FCEB 76F6A597
